;filename;components;SMILES;CAS;InChI;Temperature, K;Pressure, kPa;Mass density, kg/m3;Mass density, kg/m3_std
1465463;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23868.0;720.1;1.0
1465464;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23831.0;719.9;1.0
1465465;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23797.0;720.0;1.0
1465466;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23766.0;720.0;1.0
1465467;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23726.0;719.9;1.0
1465468;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23697.0;719.9;1.0
1465469;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23657.0;719.9;1.0
1465470;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23623.0;719.9;1.0
1465471;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23579.0;719.7;1.0
1465472;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23539.0;719.9;1.0
1465473;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23491.0;719.8;1.0
1465474;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23452.0;719.7;1.0
1465475;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23416.0;719.8;1.0
1465476;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23382.0;719.7;1.0
1465477;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23339.0;719.7;1.0
1465478;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23314.0;719.6;1.0
1465479;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23281.0;719.5;1.0
1465480;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23252.0;719.6;1.0
1465481;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23219.0;719.5;1.0
1465482;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23172.0;719.5;1.0
1465483;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23134.0;719.6;1.0
1465484;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23096.0;719.5;1.0
1465485;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23068.0;719.3;1.0
1465486;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23038.0;719.5;1.0
1465487;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23000.0;719.3;1.0
1465488;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22959.0;719.3;1.0
1465489;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22927.0;719.4;1.0
1465490;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22899.0;719.3;1.0
1465491;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22849.0;719.4;1.0
1465492;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22816.0;719.2;1.0
1465493;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22771.0;719.2;1.0
1465494;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22726.0;719.1;1.0
1465495;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22677.0;719.1;1.0
1465496;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22649.0;719.1;1.0
1465497;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22611.0;719.0;1.0
1465498;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22561.0;719.0;1.0
1465499;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22530.0;719.0;1.0
1465500;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22498.0;718.9;1.0
1465501;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22471.0;719.0;1.0
1465502;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22419.0;719.0;1.0
1465503;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22381.0;718.9;1.0
1465504;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22345.0;718.9;1.0
1465505;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22293.0;718.8;1.0
1465506;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22261.0;718.8;1.0
1465507;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22224.0;718.8;1.0
1465508;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22193.0;718.8;1.0
1465509;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22162.0;718.7;1.0
1465510;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22115.0;718.7;1.0
1465511;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22074.0;718.7;1.0
1465512;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22038.0;718.6;1.0
1465513;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;22007.0;718.5;1.0
1465514;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21967.0;718.6;1.0
1465515;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21931.0;718.6;1.0
1465516;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21901.0;718.5;1.0
1465517;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21861.0;718.6;1.0
1465518;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;21820.0;718.6;1.0
1465519;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;21785.0;718.5;1.0
1465520;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21755.0;718.4;1.0
1465521;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21725.0;718.4;1.0
1465522;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21690.0;718.4;1.0
1465523;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21655.0;718.3;1.0
1465524;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21612.0;718.4;1.0
1465525;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21573.0;718.3;1.0
1465526;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21529.0;718.2;1.0
1465527;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21500.0;718.2;1.0
1465528;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21462.0;718.2;1.0
1465529;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21433.0;718.1;1.0
1465530;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21409.0;718.2;1.0
1465531;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21376.0;718.1;1.0
1465532;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21352.0;718.1;1.0
1465533;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21313.0;718.1;1.0
1465534;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21280.0;718.0;1.0
1465535;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21251.0;717.9;1.0
1465536;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21204.0;717.9;1.0
1465537;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21176.0;717.9;1.0
1465538;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;21129.0;717.8;1.0
1465539;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;21082.0;717.8;1.0
1465540;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21055.0;717.8;1.0
1465541;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;21022.0;717.8;1.0
1465542;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20996.0;717.7;1.0
1465543;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20959.0;717.8;1.0
1465544;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20931.0;717.7;1.0
1465545;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20900.0;717.7;1.0
1465546;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20873.0;717.7;1.0
1465547;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20841.0;717.6;1.0
1465548;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20801.0;717.6;1.0
1465549;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20769.0;717.6;1.0
1465550;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20730.0;717.5;1.0
1465551;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20695.0;717.6;1.0
1465552;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20654.0;717.5;1.0
1465553;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20628.0;717.4;1.0
1465554;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20606.0;717.4;1.0
1465555;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20579.0;717.5;1.0
1465556;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20552.0;717.5;1.0
1465557;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20525.0;717.4;1.0
1465558;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20494.0;717.3;1.0
1465559;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20464.0;717.3;1.0
1465560;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20425.0;717.4;1.0
1465561;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20390.0;717.3;1.0
1465562;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20356.0;717.3;1.0
1465563;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20318.0;717.2;1.0
1465564;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20284.0;717.3;1.0
1465565;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20254.0;717.2;1.0
1465566;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20228.0;717.3;1.0
1465567;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20188.0;717.1;1.0
1465568;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20150.0;717.1;1.0
1465569;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20116.0;717.0;1.0
1465570;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20083.0;717.0;1.0
1465571;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20054.0;717.2;1.0
1465572;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;20029.0;717.1;1.0
1465573;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19996.0;716.9;1.0
1465574;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19963.0;717.0;1.0
1465575;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19934.0;717.0;1.0
1465576;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19910.0;716.9;1.0
1465577;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19885.0;717.0;1.0
1465578;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19856.0;716.9;1.0
1465579;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19819.0;716.8;1.0
1465580;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19796.0;716.8;1.0
1465581;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19756.0;716.9;1.0
1465582;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19731.0;716.7;1.0
1465583;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19711.0;716.7;1.0
1465584;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19679.0;716.8;1.0
1465585;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19651.0;716.8;1.0
1465586;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19616.0;716.7;1.0
1465587;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19592.0;716.6;1.0
1465588;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19568.0;716.7;1.0
1465589;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19540.0;716.7;1.0
1465590;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19511.0;716.6;1.0
1465591;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19479.0;716.6;1.0
1465592;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19450.0;716.6;1.0
1465593;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19417.0;716.4;1.0
1465594;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19381.0;716.6;1.0
1465595;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19349.0;716.6;1.0
1465596;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19314.0;716.5;1.0
1465597;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19274.0;716.4;1.0
1465598;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19251.0;716.4;1.0
1465599;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19216.0;716.4;1.0
1465600;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19180.0;716.3;1.0
1465601;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19140.0;716.3;1.0
1465602;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19113.0;716.3;1.0
1465603;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19083.0;716.3;1.0
1465604;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19048.0;716.3;1.0
1465605;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;19017.0;716.2;1.0
1465606;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18982.0;716.3;1.0
1465607;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18953.0;716.2;1.0
1465608;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18927.0;716.2;1.0
1465609;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18889.0;716.1;1.0
1465610;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18859.0;716.1;1.0
1465611;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;18825.0;715.9;1.0
1465612;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18791.0;716.1;1.0
1465613;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18765.0;716.0;1.0
1465614;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18744.0;716.0;1.0
1465615;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;18702.0;716.0;1.0
1465616;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18664.0;716.0;1.0
1465617;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18623.0;716.0;1.0
1465618;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18594.0;716.0;1.0
1465619;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18566.0;716.0;1.0
1465620;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18540.0;715.9;1.0
1465621;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18500.0;715.7;1.0
1465622;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18476.0;715.8;1.0
1465623;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18443.0;715.8;1.0
1465624;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18419.0;715.7;1.0
1465625;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18382.0;715.7;1.0
1465626;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18354.0;715.7;1.0
1465627;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18322.0;715.8;1.0
1465628;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18286.0;715.6;1.0
1465629;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18263.0;715.6;1.0
1465630;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18223.0;715.6;1.0
1465631;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18188.0;715.6;1.0
1465632;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18164.0;715.6;1.0
1465633;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18145.0;715.5;1.0
1465634;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;18117.0;715.5;1.0
